date,TICKER,CUSIP,COMNAM,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,PRC,SHROUT,MARKET_CAP,TRAN_COST,ASK,BID,day_of_week,day_of_month,month,is_month_start,is_month_end,year,week,RET_ema_12,RET_ema_26,RET_skew_10,RET_kurtosis_10,RET_entropy_10,RSI,OBV,RET_lag_1,RET_lag_7,RET_lag_14,RET_lag_30,RET_mean_7d,RET_std_7d,RET_mean_14d,RET_std_14d,RET_mean_30d,RET_std_30d
2004-11-18,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.030651,0.3936682452605975,0.0007434944237919,1.246388085679875e-09,0.001362,14.497347743004624,13.45,126119.0,1696300.5499999998,0.0050000000000007,13.46,13.45,3,18,11,0,0,2004,47,0.0009975838909865415,-0.0015838938766561037,0.06479108842739287,-1.1774122530348667,2.3025850929940455,61.018875818144785,14.916316126584723,-0.006849,-0.024012,-0.049417,-0.017812,-0.013283857142857196,0.017785285504489816,-0.005999285714285715,0.04593039078938827,0.0027536333333333376,0.028215109559978777
2004-11-19,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.048327,0.5066416319047731,0.0039062499999999,-1.370568758099705e-09,-0.011161,21.842307661811464,12.8,126119.0,1614323.2000000002,0.0249999999999994,12.86,12.81,4,19,11,0,0,2004,47,-0.006590813630703697,-0.005046346182088985,-0.04284411045882259,-1.398137460551902,2.3025850929940455,42.36692573966429,14.876302583780149,0.030651,0.007936,0.010108,-0.020078,-0.013594142857142912,0.01732208464579871,-0.005557785714285716,0.04606266214321279,0.0031043000000000043,0.027849313022109627
2004-11-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.014063,0.0348451572386403,0.002377179080824,-3.9089868688833893e-10,0.005896,22.603406306742045,12.62,126119.0,1591621.7799999998,0.0149999999999996,12.68,12.65,0,22,11,0,0,2004,48,-0.00774038076444159,-0.0057142464648972085,-0.0978927758927561,-0.8740194031402783,2.3025850929940455,48.18739788934517,14.877496518247773,-0.048327,0.038583,0.000715,0.009914,-0.008184428571428625,0.02618261288754569,-0.005972357142857143,0.045971636642954714,0.0029804333333333377,0.0278091179560841
2004-11-23,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.022187,-0.3629961423767126,0.0007751937984495,9.4713612260247e-10,-0.000255,14.398457012821224,12.9,126119.0,1626935.1,0.0049999999999998,12.91,12.9,1,23,11,0,0,2004,48,-0.0031361683391428834,-0.0036474874674974154,-0.5701638503440242,-0.44721963416211913,2.3025850929940455,52.75826572766973,14.864337908086616,-0.014063,0.003033,-0.002143,0.003927,-0.007445000000000055,0.02645335475889639,-0.00624107142857143,0.045934830301642,0.004267266666666671,0.026884250221931034
2004-11-24,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.034884,0.0051020998183288,-0.0007490636704119,1.4316549497832376e-09,0.004095,14.471919377730556,13.35,126119.0,1683688.65,-0.0049999999999998,13.33,13.34,2,24,11,0,0,2004,48,0.00271308832841756,-0.000793303210645755,-0.6358333262553179,-0.7457066476380676,2.3025850929940455,55.93392265294121,14.86440268944801,0.022187,0.023432,-0.01718,0.006519,-0.0016432857142857687,0.02834807327794,-0.005228142857142857,0.04549251608757215,0.004948900000000004,0.026665304500288384
2004-11-26,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.003745,-0.677245691393306,0.0015037593984962,-4.77992937140623e-10,0.000753,4.670874332971241,13.3,126119.0,1677382.7000000002,0.0099999999999997,13.29,13.27,4,26,11,0,0,2004,48,0.0017195362778917812,-0.001011947417264588,-0.48334735311262345,-0.5781014601219121,2.3025850929940455,51.43964597391762,14.890564013260843,0.034884,-0.029542,-0.01748,0.001619,-0.0033664285714286256,0.0298005361856529,-0.008670142857142859,0.04437361985174572,0.0053746000000000045,0.026500831540109036
2004-11-29,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.041353,3.492775248435712,0.0007843137254901,-1.2254721376042251e-09,-0.00345,20.98518859172686,12.75,126119.0,1608017.25,0.0049999999999998,12.75,12.74,0,29,11,0,0,2004,49,-0.004907007764860801,-0.004000173534504248,-0.1794333270124985,-1.4720372478072206,2.3025850929940455,50.167852469741575,14.759207721717672,-0.003745,-0.006849,-0.042995,-0.031361,0.0017972857142856595,0.02443866047689173,-0.010260857142857143,0.045229914227808726,0.003777866666666671,0.02723768763000783
2004-11-30,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.015686,-0.3831992446245812,0.0007722007722007,7.420004185590019e-10,-0.00403,12.943680175072748,12.95,126119.0,1633241.0499999998,0.0049999999999998,12.95,12.94,1,30,11,0,1,2004,49,-0.0017388527241129857,-0.002541938457874304,-0.15901134509440012,-1.3466754749127499,2.3025850929940455,53.76515622865988,14.73735042000353,-0.041353,0.030651,-0.024012,0.030708,0.00960628571428566,0.0235338160506279,-0.010842214285714287,0.045359718618002746,0.0056644000000000035,0.027071587976301225
2004-12-01,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.006178,-0.2313929298646692,0.0007674597083652,3.7788601637041375e-10,0.014951,9.948604096131431,13.03,126119.0,1643330.5699999998,0.0049999999999998,13.01,13.0,2,1,12,1,0,2004,49,-0.0005208753819417569,-0.0018960170906243557,-0.5494303427388187,-0.6555169602863339,2.3025850929940455,49.825849553033656,14.739550503980682,0.015686,-0.048327,0.007936,-0.020725,0.0015687142857142308,0.032208437935393935,-0.0122915,0.04432783715376556,0.004214266666666671,0.027287523794272447
2004-12-02,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.0,0.4221029912935918,0.0015349194167305,0.0,-0.000873,14.14793964430419,13.03,126119.0,1643330.5699999998,0.0099999999999997,13.04,13.02,3,2,12,0,0,2004,49,-0.00044074070779687126,-0.0017555713802077369,-0.6439037241239111,-0.5185743976912214,2.3025850929940455,45.98317186065251,14.73694275170047,0.006178,-0.014063,0.038583,-0.015873,-0.005952142857142912,0.02799598466702354,-0.008135,0.04627447842369057,0.003833633333333338,0.027491486251368658
2004-12-03,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.00614,-0.2283273665545047,0.0,3.4014090566362935e-10,0.000706,10.917577843148138,13.11,126119.0,1653420.09,0.0,13.14,13.14,4,3,12,0,0,2004,49,0.0005716809395564935,-0.0011707142409330897,-0.6595813827151722,-0.14189214136104258,2.3025850929940455,50.344566015388466,14.735540821669826,0.0,0.022187,0.003033,0.028226,-0.0032158571428571978,0.029892358825340037,-0.00739457142857143,0.04637112938973031,0.004426500000000004,0.027828583307083866
2004-12-06,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.019832,0.4575521782769294,0.0029917726252804,7.39101663846793e-10,-0.000772,15.912939366788509,13.37,126119.0,1686211.0299999998,0.0199999999999995,13.37,13.33,0,6,12,0,0,2004,50,0.0035348069488554948,0.00038504236950639834,-0.9270977756054172,1.4295833114370413,2.3025850929940455,49.59473150962513,14.741805626094793,0.00614,0.034884,0.023432,-0.019608,-0.0015798571428571983,0.031843560439690444,-0.006296500000000001,0.04694370221995037,0.0021493000000000046,0.026858318027228004
2004-12-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.006731,0.9503952317078276,0.0,-1.2948753470000454e-10,-0.011073,31.036521063440084,13.28,126119.0,1674860.3199999998,0.0,13.28,13.28,1,7,12,0,0,2004,50,0.001955452033646957,-0.0001420718800866682,-1.063056084518978,2.2119069244817595,2.3025850929940455,52.73029331711907,14.716560277554938,0.019832,-0.003745,-0.029542,-0.007333,0.002105428571428516,0.029472617641110126,-0.015116428571428574,0.03726492277590945,0.0017875666666666709,0.026912258824049688
2004-12-08,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.052711,-0.0350093695033205,0.0007949125596184,-1.109287105356523e-09,0.004877,29.94995202943252,12.58,126119.0,1586577.02,0.0049999999999998,12.59,12.58,2,8,12,0,0,2004,50,-0.0064547713561448825,-0.0040360665556358035,-0.8776739565114131,0.40666081695744793,2.3025850929940455,44.8005333018915,14.718170008364702,-0.006731,-0.041353,-0.006849,0.008059,-0.0028237142857143417,0.03378902489820409,-0.007557928571428571,0.02450271017808881,-0.0004917333333333292,0.022980207375693583
2004-12-09,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.006359,0.2418251546492191,0.0007999999999999,-1.0845303488140559e-10,0.005436,37.192603810686734,12.5,126119.0,1576487.5,0.0049999999999998,12.49,12.48,3,9,12,0,0,2004,50,-0.006440037301353362,-0.004208135699662781,-1.2041775192694826,0.7264825840610659,2.3025850929940455,45.886662606306594,14.729379087933003,-0.052711,0.015686,0.030651,0.093937,-0.004961571428571484,0.03172866531417725,-0.0018387857142857147,0.0232954213235744,0.004051000000000004,0.027455672715776945
2004-12-10,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.0184,-0.6438608018344407,0.0007855459544383,8.652319346837164e-10,-0.001043,13.2457440988273,12.73,126119.0,1605494.87,0.0049999999999998,12.73,12.72,4,10,12,0,0,2004,50,-0.0026184931011451525,-0.0025334589811692415,-1.2235572915960542,0.5663193656436819,2.3025850929940455,58.43238748518295,14.713437738340383,-0.006359,0.006178,-0.048327,-0.112668,0.002824857142857087,0.02536197804738855,-0.006012714285714286,0.026061054605346374,-0.0001580999999999962,0.03467144075893006
2004-12-13,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.021995,0.7005429382115962,-0.0016064257028112,-6.218850744648707e-10,0.00899,22.52495658861869,12.45,126119.0,1570181.5499999998,-0.0099999999999997,12.42,12.44,0,13,12,0,0,2004,51,-0.005599494162507437,-0.003975054612193742,-1.4486136735844095,2.381392671025264,2.3025850929940455,49.01291719554992,14.685139306351326,0.0184,0.0,-0.014063,-0.049417,0.004833857142857087,0.02433758107282273,-0.0070682857142857144,0.026066877153342723,-0.0018724333333333294,0.03581307443560078
2004-12-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.040161,1.007458044758125,-0.0033472803347279,-5.893125014927331e-10,0.003921,45.21790531165011,11.95,126119.0,1507122.0499999998,-0.0199999999999995,11.9,11.94,1,14,12,0,0,2004,51,-0.010916648906737063,-0.006655495011290502,-0.8399827868198041,-0.13247162725945166,2.3025850929940455,41.875550551724494,14.66683782351025,-0.021995,0.00614,0.022187,0.010108,0.002541428571428516,0.023157773913290457,-0.005330428571428572,0.0272066144918819,-0.0008210666666666628,0.035681767088348124
2004-12-15,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.061925,0.6379617723599675,-0.0039401103230889,5.224078241429058e-10,0.001945,74.0652003266756,12.69,126119.0,1600450.11,-0.0249999999999994,12.63,12.68,2,15,12,0,0,2004,51,0.00028975861737633125,-0.0015754583437875022,0.36846377405872494,0.7453461873686972,2.3025850929940455,52.8578826662721,14.731964789003388,-0.040161,0.019832,0.034884,0.000715,0.00039114285714280175,0.02015874826164111,-0.0016115714285714294,0.028963860348091102,-0.0009569333333333295,0.03566741823833767
2004-12-16,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.024429,-0.3559756639231074,0.0008077544426495,-3.2801072632268146e-10,-0.002082,47.6997914667893,12.38,126119.0,1561353.2200000002,0.0050000000000007,12.38,12.37,3,16,12,0,0,2004,51,-0.0035131273237584888,-0.003268313281284724,0.5791086815302037,0.5617324458653344,2.3025850929940455,48.014285165700244,14.762704711485805,0.061925,-0.006731,-0.003745,-0.002143,-3.542857142862681e-05,0.02029201110336468,-0.0006305000000000007,0.028615537949082354,-0.0006196333333333294,0.03560461325832243
2004-12-17,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.029887,-0.3304020213269945,0.0,-6.17771947167947e-10,-0.007472,31.939683949285993,12.01,126119.0,1514689.19,0.0,12.01,12.01,4,17,12,0,0,2004,51,-0.007570646197026414,-0.005240067853041411,0.8845464340351313,0.7185349418694094,2.3025850929940455,51.1731843575419,14.764508045718207,-0.024429,-0.052711,-0.041353,-0.01718,-0.0016580000000000553,0.024220305661435425,-0.0005132142857142864,0.02843131496777261,-0.0011141333333333295,0.03573219306676987
2004-12-20,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.003331,-0.5112207657959471,0.0008298755186721,1.4039890033562356e-10,0.00036,15.611454261451486,12.05,126119.0,1519733.9500000002,0.0049999999999998,12.06,12.05,0,20,12,0,0,2004,52,-0.00589346985902235,-0.004605173938001307,1.0876301358170906,1.6565854839364076,2.3025850929940455,48.671073832577896,14.747526314319998,-0.029887,-0.006359,0.015686,-0.01748,-0.00480728571428577,0.02299129653959201,0.002322357142857142,0.027881715568029004,-0.0010608333333333294,0.0357056544107834
2004-12-21,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.020747,0.1122138695647978,-0.0008130081300812,7.702611778672654e-10,0.00904,17.36327595366281,12.3,126119.0,1551263.7000000002,-0.0049999999999998,12.28,12.29,1,21,12,0,0,2004,52,-0.0017949360345573728,-0.0027272351277789876,0.7556522374627486,0.406908203446745,2.3025850929940455,51.54085502700118,14.74948063107234,0.003331,0.0184,0.006178,-0.042995,-0.00306128571428577,0.02438633598086141,0.002196785714285713,0.02785843755676874,-0.0010845666666666628,0.03573422456923286
2004-12-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.005691,-0.5003162332938631,0.0,4.204471947731027e-10,0.003418,8.676147130884324,12.37,126119.0,1560092.0299999998,0.0,12.37,12.37,2,22,12,0,0,2004,52,-0.0006432535677023924,-0.0021036621553509145,0.8368636640791673,0.7857213117197901,2.3025850929940455,50.59080008720296,14.757013392280811,0.020747,-0.021995,0.0,-0.024012,-0.006203428571428626,0.025325096017305464,-0.000559142857142858,0.02581552953272376,-0.002669866666666663,0.03565866301933422
2004-12-23,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.006467,0.1635373647332774,0.0,4.0798645825630746e-10,0.000463,10.095021368707332,12.45,126119.0,1570181.5499999998,0.0,12.46,12.46,3,23,12,0,0,2004,52,0.0004506315965595141,-0.0014687982919915875,0.6784405995561146,0.5632233413275795,2.3025850929940455,50.034329194933136,14.757140297275845,0.005691,-0.040161,0.00614,0.007936,-0.012817857142857199,0.027515646157708455,-0.0003372142857142866,0.025862098550041828,-0.0026689333333333293,0.035658949797842544
2004-12-27,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.038554,1.0242496312365788,0.0007733952049497,1.1569619819958024e-09,-0.004305,20.4348432829312,12.93,126119.0,1630718.67,0.0049999999999998,12.94,12.93,0,27,12,0,0,2004,53,0.006312688274011897,0.0014958534333411224,0.5382168575612268,-0.36207286886395856,2.3025850929940455,51.89238799513207,14.790005395193333,0.006467,0.061925,0.019832,0.038583,-0.0068045714285714844,0.038318900879579974,-0.000594357142857144,0.025624390095877442,-0.0014541666666666629,0.03644059253377531
2004-12-28,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.0,-0.556515115888348,0.0007733952049497,0.0,0.007154,9.062544105170511,12.93,126119.0,1630718.67,0.0049999999999998,12.94,12.93,1,28,12,0,0,2004,53,0.005341505462625451,0.0013850494753158541,0.3949459827896095,-0.08836730666361399,2.3025850929940455,50.6642560943597,14.811461278971292,0.038554,-0.024429,-0.006731,0.003033,-0.009332857142857198,0.038892798084086855,0.0010349999999999988,0.02433491773310341,-0.002420666666666663,0.03590247434305915
2004-12-29,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.023975,0.7684002663262637,0.0007552870090634,8.958997333920476e-10,-7.4e-05,16.02620540917705,13.24,126119.0,1669815.56,0.0049999999999998,13.25,13.24,2,29,12,0,0,2004,53,0.008208196929913843,0.003058379143810976,0.32725753854503337,0.20972661066240253,2.3025850929940455,57.91144986505782,14.829883675356465,0.0,-0.029887,-0.052711,0.023432,-0.0060722857142857705,0.03545487433679779,-0.0022408571428571443,0.02824982583161304,-0.00334073333333333,0.034822805428719183
2004-12-30,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.002266,-0.4259307177041068,0.0007570022710067,-1.4783646031172925e-10,8.2e-05,9.200152237172828,13.21,126119.0,1666031.9900000002,0.0049999999999998,13.22,13.21,3,30,12,0,0,2004,53,0.006596782017619406,0.002663980688713867,-0.1667714519293473,-0.08943362011372459,2.3025850929940455,50.4405423848487,14.841060523319738,0.023975,0.003331,-0.006359,-0.029542,-0.004688000000000055,0.03563054526198966,-0.004884428571428573,0.026619730723697905,-0.004106733333333329,0.03514734143861092
2004-12-31,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.013626,-0.2731122782281348,0.0,-1.2398841364763052e-09,-0.001343,6.653030637680245,13.03,126772.0,1651839.16,0.0,13.02,13.02,4,31,12,0,1,2004,53,0.003485584784139497,0.00145731545251284,-0.07531066352438573,0.4056381112738571,2.3025850929940455,46.450563237295576,14.84416307880041,-0.002266,0.020747,0.0184,-0.006849,-0.00435271428571434,0.03589408284436479,-0.00011821428571428672,0.0240972440977051,-0.005611999999999996,0.03422299260176829
2005-01-03,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.016117,1.995327346582596,0.000780031201248,-4.976328297607944e-10,-0.008119,19.928004606695485,12.82,126772.0,1625217.04,0.0049999999999998,12.83,12.82,0,3,1,0,0,2005,1,0.0004698025096564977,0.0001555143078822593,0.5459672598306192,-0.07019564099603619,2.3025850929940455,50.711212424801204,14.839192718380072,-0.013626,0.005691,-0.021995,0.030651,-0.00039757142857148347,0.03514359819776203,-0.0006847857142857152,0.02453952214185389,-0.003996566666666663,0.0347667398922703
2005-01-04,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.048362,-0.1611870738107274,-0.001639344262295,-1.8706483309246446e-09,-0.011671,16.715867857255546,12.2,126772.0,1546618.4,-0.0099999999999997,12.21,12.23,1,4,1,0,0,2005,1,-0.007042782491829118,-0.00343837564084976,-0.6114961885838657,1.013496498815494,2.3025850929940455,49.04040794070913,14.8443901955751,-0.016117,0.006467,-0.040161,-0.048327,0.0062635714285713745,0.030457159217810795,-0.005138214285714287,0.02569950083076591,-0.004938199999999996,0.03559011607309744
2005-01-05,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.016393,0.0604425266527739,0.0008333333333333,-6.079078979299166e-10,-0.003628,17.726217145741963,12.0,126772.0,1521264.0,0.0049999999999998,12.03,12.02,2,5,1,0,0,2005,1,-0.008481277493086177,-0.00439797744523126,-0.18820923859362484,0.9189121270262574,2.3025850929940455,39.03723404255319,14.846322482709663,-0.048362,0.038554,0.061925,-0.014063,0.002924857142857088,0.02391749478539825,-0.0032067142857142863,0.029651182154221866,-0.00573743333333333,0.03551422513117544
2005-01-06,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.005,-0.1365248479432962,-0.0008375209380234,-2.1581241564804478e-10,0.003506,15.30614804530969,11.94,126772.0,1513657.68,-0.0049999999999998,11.97,11.98,3,6,1,0,0,2005,1,-0.007945696340303688,-0.004442571708547463,-0.028328181735482644,1.0219888260597005,2.3025850929940455,53.4419410499612,14.844767055117044,-0.016393,0.0,-0.024429,0.022187,0.006414714285714231,0.02084605042299679,-0.004684142857142858,0.03019047273015641,-0.005128766666666663,0.035840549115139266
2005-01-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.017588,0.065214175905784,0.0008230452674896,7.003481568144987e-10,-0.001431,16.30432587637649,12.15,126772.0,1540279.8,0.0049999999999998,12.17,12.16,4,7,1,0,0,2005,1,-0.004017435364872352,-0.0028106775079143175,-0.11911651447988521,0.5100494145989204,2.3025850929940455,57.92917770377026,14.846240112922404,-0.005,0.023975,-0.029887,0.034884,0.01410928571428566,0.014044281620578749,-0.003865142857142858,0.029260407271094465,-0.0041832666666666634,0.03652601141457233
2005-01-10,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.001646,-0.4627481697511093,0.0008244023083264,-1.2219823618664994e-10,0.003423,8.759528918057615,12.13,126772.0,1537744.36,0.0049999999999998,12.17,12.16,0,10,1,0,0,2005,2,-0.0036525991548919897,-0.0027244050999206642,-0.6322019814607122,1.6181786356077308,2.3025850929940455,49.12802004309967,14.855140611219397,0.017588,-0.002266,0.003331,-0.003745,0.013309714285714232,0.01489381535755001,-0.004747642857142857,0.028808202137604613,-0.004362066666666663,0.03650975423838298
2005-01-11,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.037923,0.7215449771851921,-0.0008568980291345,-1.6998451628105536e-09,-0.0061,15.079923011390528,11.67,126772.0,1479429.24,-0.0049999999999998,11.69,11.7,1,11,1,0,0,2005,2,-0.008924968515677837,-0.005331708425852466,-0.2262237782154173,-0.07295508548021498,2.3025850929940455,40.358131249055035,14.82896512408205,-0.001646,-0.013626,0.020747,-0.041353,0.00839928571428566,0.017475638946014487,-0.003707,0.029488340136399473,-0.0046951333333333295,0.036808901297651186
2005-01-12,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.035133,-0.3814920866741433,0.0008278145695364,2.459691128156431e-09,0.003981,9.327051714889723,12.08,126772.0,1531405.76,0.0049999999999998,12.08,12.07,2,12,1,0,0,2005,2,-0.0021468195132658624,-0.0023343226165300616,0.16874768466698897,0.3455257489374282,2.3025850929940455,54.0638129889633,14.801094838197983,-0.037923,-0.016117,0.005691,0.015686,0.0052838571428570884,0.019824899860433585,-0.003300500000000001,0.02958244777865603,-0.005195866666666663,0.0364107070068713
2005-01-13,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.014901,1.1500529850500123,0.0,4.780882335157033e-10,-0.00863,20.053655381314485,12.26,126772.0,1554224.72,0.0,12.28,12.28,3,13,1,0,0,2005,2,0.00047592195031350093,-0.0010576320523426497,0.005290402650813832,-0.30672750287192435,2.3025850929940455,51.104788552326156,14.77782696620445,0.035133,-0.048362,0.006467,0.006178,-0.0025488571428571977,0.02829952354386115,-0.003277142857142858,0.02959060297006224,-0.0042990999999999975,0.036346290948036326
2005-01-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.022838,-0.5732483374910807,0.0007974481658692,1.6786819514429095e-09,0.006005,8.557930773356892,12.54,126772.0,1589720.88,0.0049999999999998,12.54,12.53,4,14,1,0,0,2005,2,0.0039162416502652704,0.0007124147663493984,-0.3130255189240169,-0.7684109927883956,2.3025850929940455,47.802277710654664,14.773277094149783,0.014901,-0.016393,0.038554,0.0,-0.010398428571428626,0.02189399926050684,-0.0019398571428571436,0.03109986960115394,-0.0037699999999999964,0.03628748326047574
2005-01-18,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.025518,0.9834704573483786,-0.0015552099533438,9.221207974385311e-10,0.009675,16.974402864985958,12.86,126772.0,1630287.92,-0.0100000000000006,12.87,12.89,1,18,1,0,0,2005,3,0.007239589088685998,0.002549865524397591,-0.6746584412655955,-0.6533019460693522,2.3025850929940455,53.96638874899744,14.775912794975477,0.022838,-0.005,0.0,0.00614,-0.01111271428571434,0.021577486366692208,-0.0014590714285714291,0.031072120062016036,-0.004506199999999997,0.03583721152695314
2005-01-19,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.047434,-0.149502829852422,0.0008163265306122,-2.1157431345369695e-09,-0.00949,14.4366816016155,12.25,126772.0,1552957.0,0.0049999999999998,12.27,12.26,2,19,1,0,0,2005,3,-0.001171732309573386,-0.001152643032965193,-0.6576544842245013,-0.6999105568359408,2.3025850929940455,40.36718781616327,14.786819325418872,0.025518,0.017588,0.023975,0.019832,-0.012025142857142913,0.019917676959831848,0.0040184999999999995,0.02794400328059924,-0.00319153333333333,0.035987210052474426
2005-01-20,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.004898,-0.3442385312378597,0.0024370430544272,3.31530976483412e-10,-0.007783,9.467019531126748,12.31,126772.0,1560563.32,0.0149999999999996,12.34,12.31,3,20,1,0,0,2005,3,-0.00023792733886978816,-0.0007044472527455491,-0.966257117650192,0.03422553170673887,2.3025850929940455,50.9028446411558,14.768804634602132,-0.047434,-0.001646,-0.002266,-0.006731,-0.011936571428571486,0.01996961840611233,0.004310857142857142,0.02784832679370124,-0.0031714666666666632,0.03598498888735392
2005-01-21,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.008936,0.437010114543729,0.0,-4.2470452617917485e-10,-0.006415,13.604202820812167,12.2,126772.0,1546618.4,0.0,12.21,12.21,4,21,1,0,0,2005,3,-0.0015760923636590515,-0.001314191900690323,-0.9035648745670728,-0.1432478482706619,2.3025850929940455,50.587395421071086,14.762759036677535,0.004898,-0.037923,-0.013626,-0.052711,-0.015407571428571482,0.02228908316386611,0.0020232857142857136,0.027917248738778766,-0.00519713333333333,0.03702636784102442
2005-01-24,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.006557,0.2066962691171217,0.0008250825082509,-2.5996097301103016e-10,-0.003528,16.416140788186667,12.12,126772.0,1536476.64,0.0050000000000007,12.13,12.12,0,24,1,0,0,2005,4,-0.0023423858461730437,-0.0017025480561947436,-0.6380513031092799,-0.35017243672430204,2.3025850929940455,51.19767080589715,14.763250767101765,-0.008936,0.035133,-0.016117,-0.006359,-0.008086142857142913,0.029324171562203603,0.0024431428571428564,0.02757028793649218,-0.008540333333333329,0.031946112765883924
2005-01-25,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.011551,-0.0278178873070918,0.00163132137031,4.656794544437998e-10,0.004004,15.959478433723536,12.26,126772.0,1554224.72,0.0100000000000006,12.3,12.28,1,25,1,0,0,2005,4,-0.00020494186983872906,-0.0007208037557358738,-0.7945081875575563,-0.261156231380046,2.3025850929940455,57.781495229510796,14.762747040798407,-0.006557,0.014901,-0.048362,0.0184,0.0009514285714285161,0.02413145393366113,0.0018573571428571417,0.02861255187610194,-0.004171399999999997,0.025533380953918494
2005-01-26,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.041599,0.0849860247180849,-0.0007830853563038,1.4839723636037155e-09,0.004844,17.315811062379705,12.77,126772.0,1618878.44,-0.0049999999999998,12.77,12.78,2,26,1,0,0,2005,4,0.006226433802444152,0.002413996522466783,-1.0915476747374224,1.6209650182970938,2.3025850929940455,57.56976895966584,14.765300700869137,0.011551,0.022838,-0.016393,-0.021995,0.006555857142857087,0.023987107241381842,-0.0037367857142857155,0.023087871208722067,-0.0032573333333333295,0.02431978306864072
2005-01-27,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.008614,-0.5664188487399552,0.0007898894154818,-7.148823703965733e-10,0.000409,7.507809295428013,12.66,126772.0,1604933.52,0.0049999999999998,12.69,12.68,3,27,1,0,0,2005,4,0.003943290140529667,0.001597107891172947,-0.7941108434482634,1.3812451466118116,2.3025850929940455,49.57166899755849,14.793742290520916,0.041599,0.025518,-0.005,-0.040161,0.010915571428571373,0.024307965600170612,-0.002349000000000001,0.02231955343156765,-0.004932966666666663,0.025086828301724925
2005-01-28,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.00237,1.8595232091449705,0.0007880220646177,6.862091796753969e-11,-0.002716,21.46875493011075,12.69,126772.0,1608736.68,0.0049999999999998,12.69,12.68,4,28,1,0,0,2005,4,0.0037012455035251033,0.0016543591584934694,-0.6350255349004706,1.3705724725718693,2.3025850929940455,48.145349602453045,14.814167293450165,-0.008614,-0.047434,0.017588,0.061925,0.0016267142857142303,0.03240739180965957,0.0010420714285714276,0.021401408039458898,-0.0028926333333333296,0.027894084806742516
